"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"JP","Japan","Chiba","","","JP-12",NA,2020-05-19,-34,-9,-33,-50,-32,19
"JP","Japan","Chiba","","","JP-12",NA,2020-05-20,-28,1,-6,-46,-30,17
"JP","Japan","Chiba","","","JP-12",NA,2020-05-21,-30,-2,-8,-47,-30,17
"JP","Japan","Chiba","","","JP-12",NA,2020-05-22,-36,-8,-30,-48,-30,19
"JP","Japan","Chiba","","","JP-12",NA,2020-05-23,-33,-2,-14,-50,-23,13
"JP","Japan","Chiba","","","JP-12",NA,2020-05-24,-32,-1,29,-49,-20,10
"JP","Japan","Chiba","","","JP-12",NA,2020-05-25,-24,2,18,-40,-26,14
"JP","Japan","Chiba","","","JP-12",NA,2020-05-26,-23,-1,-2,-41,-26,15
"JP","Japan","Chiba","","","JP-12",NA,2020-05-27,-21,4,28,-39,-25,14
"JP","Japan","Chiba","","","JP-12",NA,2020-05-28,-20,1,13,-38,-25,14
"JP","Japan","Chiba","","","JP-12",NA,2020-05-29,-21,3,21,-37,-23,14
"JP","Japan","Chiba","","","JP-12",NA,2020-05-30,-22,2,7,-37,-16,10
"JP","Japan","Chiba","","","JP-12",NA,2020-05-31,-24,2,15,-39,-14,8
"JP","Japan","Chiba","","","JP-12",NA,2020-06-01,-24,-3,-15,-29,-16,11
"JP","Japan","Chiba","","","JP-12",NA,2020-06-02,-16,3,14,-30,-17,11
"JP","Japan","Chiba","","","JP-12",NA,2020-06-03,-20,3,22,-30,-18,10
"JP","Japan","Chiba","","","JP-12",NA,2020-06-04,-18,3,11,-30,-18,11
"JP","Japan","Chiba","","","JP-12",NA,2020-06-05,-20,2,13,-31,-18,12
"JP","Japan","Chiba","","","JP-12",NA,2020-06-06,-20,1,4,-34,-15,8
"JP","Japan","Chiba","","","JP-12",NA,2020-06-07,-18,3,23,-37,-13,7
"JP","Japan","Chiba","","","JP-12",NA,2020-06-08,-19,-1,9,-28,-15,9
"JP","Japan","Chiba","","","JP-12",NA,2020-06-09,-15,1,15,-29,-17,10
"JP","Japan","Chiba","","","JP-12",NA,2020-06-10,-15,4,20,-28,-17,9
"JP","Japan","Chiba","","","JP-12",NA,2020-06-11,-20,-6,-18,-29,-18,11
"JP","Japan","Chiba","","","JP-12",NA,2020-06-12,-16,2,3,-30,-18,11
"JP","Japan","Chiba","","","JP-12",NA,2020-06-13,-23,-10,-50,-39,-19,10
"JP","Japan","Chiba","","","JP-12",NA,2020-06-14,-17,0,-30,-39,-14,8
"JP","Japan","Chiba","","","JP-12",NA,2020-06-15,-12,3,6,-27,-14,8
"JP","Japan","Chiba","","","JP-12",NA,2020-06-16,-9,5,14,-26,-15,9
"JP","Japan","Chiba","","","JP-12",NA,2020-06-17,-11,4,25,-26,-15,8
"JP","Japan","Chiba","","","JP-12",NA,2020-06-18,-12,0,2,-26,-15,9
"JP","Japan","Chiba","","","JP-12",NA,2020-06-19,-20,-10,-39,-29,-18,12
"JP","Japan","Chiba","","","JP-12",NA,2020-06-20,-8,7,18,-25,-11,5
"JP","Japan","Chiba","","","JP-12",NA,2020-06-21,-12,2,11,-32,-11,5
"JP","Japan","Chiba","","","JP-12",NA,2020-06-22,-23,-14,-38,-26,-16,10
"JP","Japan","Chiba","","","JP-12",NA,2020-06-23,-7,4,3,-24,-15,8
"JP","Japan","Chiba","","","JP-12",NA,2020-06-24,-11,2,16,-24,-14,8
"JP","Japan","Chiba","","","JP-12",NA,2020-06-25,-12,1,-15,-22,-15,9
"JP","Japan","Chiba","","","JP-12",NA,2020-06-26,-11,2,8,-24,-15,9
"JP","Japan","Chiba","","","JP-12",NA,2020-06-27,-9,4,13,-23,-12,5
"JP","Japan","Chiba","","","JP-12",NA,2020-06-28,-18,-5,-34,-36,-14,7
"JP","Japan","Chiba","","","JP-12",NA,2020-06-29,-10,1,10,-23,-12,7
"JP","Japan","Chiba","","","JP-12",NA,2020-06-30,-11,-2,-18,-23,-12,9
"JP","Japan","Chiba","","","JP-12",NA,2020-07-01,-18,-4,-21,-24,-13,9
"JP","Japan","Chiba","","","JP-12",NA,2020-07-02,-8,4,8,-21,-13,7
"JP","Japan","Chiba","","","JP-12",NA,2020-07-03,-14,-1,-6,-24,-13,9
"JP","Japan","Chiba","","","JP-12",NA,2020-07-04,-15,-3,-29,-31,-13,8
"JP","Japan","Chiba","","","JP-12",NA,2020-07-05,-15,1,-9,-34,-11,6
"JP","Japan","Chiba","","","JP-12",NA,2020-07-06,-20,-9,-32,-24,-14,9
"JP","Japan","Chiba","","","JP-12",NA,2020-07-07,-9,2,-7,-23,-14,8
"JP","Japan","Chiba","","","JP-12",NA,2020-07-08,-14,0,0,-25,-14,8
"JP","Japan","Chiba","","","JP-12",NA,2020-07-09,-14,-3,-26,-23,-15,9
"JP","Japan","Chiba","","","JP-12",NA,2020-07-10,-10,4,1,-24,-14,8
"JP","Japan","Chiba","","","JP-12",NA,2020-07-11,-12,2,-8,-28,-13,7
"JP","Japan","Chiba","","","JP-12",NA,2020-07-12,-12,3,10,-32,-11,6
"JP","Japan","Chiba","","","JP-12",NA,2020-07-13,-14,-3,-7,-23,-13,8
"JP","Japan","Chiba","","","JP-12",NA,2020-07-14,-12,-3,-18,-25,-15,9
"JP","Japan","Chiba","","","JP-12",NA,2020-07-15,-10,1,-11,-24,-14,8
"JP","Japan","Chiba","","","JP-12",NA,2020-07-16,-8,4,3,-23,-14,8
"JP","Japan","Chiba","","","JP-12",NA,2020-07-17,-16,-5,-31,-27,-16,10
"JP","Japan","Chiba","","","JP-12",NA,2020-07-18,-18,-5,-41,-34,-13,9
"JP","Japan","Chiba","","","JP-12",NA,2020-07-19,-13,2,10,-36,-10,6
"JP","Japan","Chiba","","","JP-12",NA,2020-07-20,-10,1,2,-24,-12,7
"JP","Japan","Chiba","","","JP-12",NA,2020-07-21,-5,4,6,-24,-13,8
"JP","Japan","Chiba","","","JP-12",NA,2020-07-22,-6,4,-2,-21,-12,6
"JP","Japan","Chiba","","","JP-12",NA,2020-07-23,9,1,-19,-49,-62,22
"JP","Japan","Chiba","","","JP-12",NA,2020-07-24,8,9,56,-48,-62,22
"JP","Japan","Chiba","","","JP-12",NA,2020-07-25,-17,-4,-26,-33,-18,8
"JP","Japan","Chiba","","","JP-12",NA,2020-07-26,-16,0,-6,-33,-12,6
"JP","Japan","Chiba","","","JP-12",NA,2020-07-27,-12,0,-3,-23,-13,7
"JP","Japan","Chiba","","","JP-12",NA,2020-07-28,-7,2,-4,-24,-14,8
"JP","Japan","Chiba","","","JP-12",NA,2020-07-29,-9,3,13,-25,-15,8
"JP","Japan","Chiba","","","JP-12",NA,2020-07-30,-8,3,1,-25,-15,8
"JP","Japan","Chiba","","","JP-12",NA,2020-07-31,-12,2,1,-26,-14,9
"JP","Japan","Chiba","","","JP-12",NA,2020-08-01,-14,3,8,-30,-9,6
"JP","Japan","Chiba","","","JP-12",NA,2020-08-02,-14,5,22,-33,-9,5
"JP","Japan","Chiba","","","JP-12",NA,2020-08-03,-10,1,9,-26,-15,8
"JP","Japan","Chiba","","","JP-12",NA,2020-08-04,-5,5,11,-26,-17,8
"JP","Japan","Chiba","","","JP-12",NA,2020-08-05,-7,5,18,-27,-17,8
"JP","Japan","Chiba","","","JP-12",NA,2020-08-06,-6,4,8,-27,-18,8
"JP","Japan","Chiba","","","JP-12",NA,2020-08-07,-9,3,9,-29,-18,9
"JP","Japan","Chiba","","","JP-12",NA,2020-08-08,-12,3,5,-29,-12,6
"JP","Japan","Chiba","","","JP-12",NA,2020-08-09,-10,5,22,-29,-12,4
"JP","Japan","Chiba","","","JP-12",NA,2020-08-10,16,6,44,-51,-65,21
"JP","Japan","Chiba","","","JP-12",NA,2020-08-11,6,8,20,-33,-34,12
"JP","Japan","Chiba","","","JP-12",NA,2020-08-12,4,8,28,-35,-38,13
"JP","Japan","Chiba","","","JP-12",NA,2020-08-13,10,9,21,-39,-51,17
"JP","Japan","Chiba","","","JP-12",NA,2020-08-14,7,8,30,-41,-53,19
"JP","Japan","Chiba","","","JP-12",NA,2020-08-15,-11,0,4,-36,-37,10
"JP","Japan","Chiba","","","JP-12",NA,2020-08-16,-16,0,0,-37,-17,6
"JP","Japan","Chiba","","","JP-12",NA,2020-08-17,-9,-1,-3,-30,-21,9
"JP","Japan","Chiba","","","JP-12",NA,2020-08-18,-5,2,4,-29,-19,9
"JP","Japan","Chiba","","","JP-12",NA,2020-08-19,-8,2,12,-29,-19,9
"JP","Japan","Chiba","","","JP-12",NA,2020-08-20,-6,2,-2,-29,-19,9
"JP","Japan","Chiba","","","JP-12",NA,2020-08-21,-11,-1,4,-30,-19,10
"JP","Japan","Chiba","","","JP-12",NA,2020-08-22,-14,-1,-4,-31,-12,7
"JP","Japan","Chiba","","","JP-12",NA,2020-08-23,-18,-5,-21,-38,-11,7
"JP","Japan","Chiba","","","JP-12",NA,2020-08-24,-11,-3,0,-28,-16,8
"JP","Japan","Chiba","","","JP-12",NA,2020-08-25,-4,4,5,-26,-15,8
"JP","Japan","Chiba","","","JP-12",NA,2020-08-26,-8,2,9,-27,-16,8
"JP","Japan","Chiba","","","JP-12",NA,2020-08-27,-10,0,-5,-27,-16,9
"JP","Japan","Chiba","","","JP-12",NA,2020-08-28,-11,0,1,-28,-16,9
"JP","Japan","Chiba","","","JP-12",NA,2020-08-29,-13,0,-3,-30,-11,6
"JP","Japan","Chiba","","","JP-12",NA,2020-08-30,-12,3,4,-33,-9,5
"JP","Japan","Chiba","","","JP-12",NA,2020-08-31,-11,-2,-1,-26,-14,8
"JP","Japan","Chiba","","","JP-12",NA,2020-09-01,-8,1,2,-24,-13,8
"JP","Japan","Chiba","","","JP-12",NA,2020-09-02,-13,-2,-1,-27,-14,8
"JP","Japan","Chiba","","","JP-12",NA,2020-09-03,-11,-1,-5,-26,-14,8
"JP","Japan","Chiba","","","JP-12",NA,2020-09-04,-12,-2,-2,-27,-15,9
"JP","Japan","Chiba","","","JP-12",NA,2020-09-05,-12,0,-8,-31,-11,6
"JP","Japan","Chiba","","","JP-12",NA,2020-09-06,-15,-4,-16,-39,-12,7
"JP","Japan","Chiba","","","JP-12",NA,2020-09-07,-15,-7,-14,-26,-15,8
"JP","Japan","Chiba","","","JP-12",NA,2020-09-08,-7,1,1,-25,-14,8
"JP","Japan","Chiba","","","JP-12",NA,2020-09-09,-10,-1,6,-25,-15,7
"JP","Japan","Chiba","","","JP-12",NA,2020-09-10,-9,0,0,-24,-14,7
"JP","Japan","Chiba","","","JP-12",NA,2020-09-11,-10,0,5,-25,-14,7
"JP","Japan","Chiba","","","JP-12",NA,2020-09-12,-15,-6,-29,-32,-14,7
"JP","Japan","Chiba","","","JP-12",NA,2020-09-13,-11,0,13,-30,-10,4
"JP","Japan","Chiba","","","JP-12",NA,2020-09-14,-10,-3,3,-23,-12,6
"JP","Japan","Chiba","","","JP-12",NA,2020-09-15,-4,3,13,-22,-12,6
"JP","Japan","Chiba","","","JP-12",NA,2020-09-16,-7,0,13,-22,-13,6
"JP","Japan","Chiba","","","JP-12",NA,2020-09-17,-7,-1,7,-22,-13,6
"JP","Japan","Chiba","","","JP-12",NA,2020-09-18,-9,-1,3,-23,-13,7
"JP","Japan","Chiba","","","JP-12",NA,2020-09-19,-10,1,7,-21,-9,3
"JP","Japan","Chiba","","","JP-12",NA,2020-09-20,-5,2,11,-22,-9,2
"JP","Japan","Chiba","","","JP-12",NA,2020-09-21,28,7,62,-39,-64,17
"JP","Japan","Chiba","","","JP-12",NA,2020-09-22,20,9,51,-44,-63,19
"JP","Japan","Chiba","","","JP-12",NA,2020-09-23,-15,-2,-26,-21,-11,7
"JP","Japan","Chiba","","","JP-12",NA,2020-09-24,-20,-13,-42,-29,-16,11
"JP","Japan","Chiba","","","JP-12",NA,2020-09-25,-14,-3,-34,-23,-12,8
"JP","Japan","Chiba","","","JP-12",NA,2020-09-26,-12,-1,-27,-25,-6,6
"JP","Japan","Chiba","","","JP-12",NA,2020-09-27,-9,4,6,-27,-7,4
"JP","Japan","Chiba","","","JP-12",NA,2020-09-28,-7,0,3,-19,-12,6
"JP","Japan","Chiba","","","JP-12",NA,2020-09-29,-2,3,3,-20,-12,6
"JP","Japan","Chiba","","","JP-12",NA,2020-09-30,-2,6,11,-19,-10,5
"JP","Japan","Chiba","","","JP-12",NA,2020-10-01,-9,0,-19,-21,-11,7
"JP","Japan","Chiba","","","JP-12",NA,2020-10-02,-9,0,5,-23,-11,6
"JP","Japan","Chiba","","","JP-12",NA,2020-10-03,-9,1,10,-22,-8,4
"JP","Japan","Chiba","","","JP-12",NA,2020-10-04,-9,3,18,-26,-8,4
"JP","Japan","Chiba","","","JP-12",NA,2020-10-05,-10,-3,-6,-21,-11,6
"JP","Japan","Chiba","","","JP-12",NA,2020-10-06,-5,2,7,-20,-11,6
"JP","Japan","Chiba","","","JP-12",NA,2020-10-07,-10,-1,-8,-21,-12,6
"JP","Japan","Chiba","","","JP-12",NA,2020-10-08,-16,-10,-46,-24,-14,8
"JP","Japan","Chiba","","","JP-12",NA,2020-10-09,-17,-5,-43,-25,-14,9
"JP","Japan","Chiba","","","JP-12",NA,2020-10-10,-25,-17,-61,-41,-19,11
"JP","Japan","Chiba","","","JP-12",NA,2020-10-11,-9,3,-17,-32,-9,5
"JP","Japan","Chiba","","","JP-12",NA,2020-10-12,-8,-2,-5,-21,-12,6
"JP","Japan","Chiba","","","JP-12",NA,2020-10-13,-5,1,6,-20,-12,6
"JP","Japan","Chiba","","","JP-12",NA,2020-10-14,-6,1,10,-20,-11,5
"JP","Japan","Chiba","","","JP-12",NA,2020-10-15,-8,-2,-36,-20,-12,7
"JP","Japan","Chiba","","","JP-12",NA,2020-10-16,-3,4,-5,-21,-12,6
"JP","Japan","Chiba","","","JP-12",NA,2020-10-17,-15,-10,-55,-29,-12,8
"JP","Japan","Chiba","","","JP-12",NA,2020-10-18,-4,6,11,-24,-7,3
"JP","Japan","Chiba","","","JP-12",NA,2020-10-19,-13,-9,-25,-21,-12,7
"JP","Japan","Chiba","","","JP-12",NA,2020-10-20,0,6,4,-20,-11,6
"JP","Japan","Chiba","","","JP-12",NA,2020-10-21,-4,3,11,-20,-11,5
"JP","Japan","Chiba","","","JP-12",NA,2020-10-22,-5,1,-5,-21,-11,6
"JP","Japan","Chiba","","","JP-12",NA,2020-10-23,-11,-3,-30,-23,-12,8
"JP","Japan","Chiba","","","JP-12",NA,2020-10-24,-4,4,9,-19,-9,3
"JP","Japan","Chiba","","","JP-12",NA,2020-10-25,-3,7,32,-20,-7,2
"JP","Japan","Chiba","","","JP-12",NA,2020-10-26,-6,0,1,-19,-11,5
"JP","Japan","Chiba","","","JP-12",NA,2020-10-27,-2,3,4,-20,-10,5
"JP","Japan","Chiba","","","JP-12",NA,2020-10-28,-2,2,7,-20,-10,5
"JP","Japan","Chiba","","","JP-12",NA,2020-10-29,-3,1,2,-20,-10,5
"JP","Japan","Chiba","","","JP-12",NA,2020-10-30,-5,1,-5,-22,-10,6
"JP","Japan","Chiba","","","JP-12",NA,2020-10-31,-5,2,7,-20,-6,3
"JP","Japan","Chiba","","","JP-12",NA,2020-11-01,-6,3,17,-24,-6,3
"JP","Japan","Chiba","","","JP-12",NA,2020-11-02,-1,-2,-17,-21,-14,6
"JP","Japan","Chiba","","","JP-12",NA,2020-11-03,23,5,0,-47,-61,21
"JP","Japan","Chiba","","","JP-12",NA,2020-11-04,-9,1,4,-20,-8,5
"JP","Japan","Chiba","","","JP-12",NA,2020-11-05,-7,0,-2,-20,-9,5
"JP","Japan","Chiba","","","JP-12",NA,2020-11-06,-10,-1,-7,-23,-9,6
"JP","Japan","Chiba","","","JP-12",NA,2020-11-07,-10,-1,-7,-24,-5,5
"JP","Japan","Chiba","","","JP-12",NA,2020-11-08,-8,2,15,-25,-7,3
"JP","Japan","Chiba","","","JP-12",NA,2020-11-09,-9,-4,-8,-21,-10,6
"JP","Japan","Chiba","","","JP-12",NA,2020-11-10,-2,2,0,-21,-10,6
"JP","Japan","Chiba","","","JP-12",NA,2020-11-11,-5,1,1,-21,-10,6
"JP","Japan","Chiba","","","JP-12",NA,2020-11-12,-6,-1,-12,-22,-11,6
"JP","Japan","Chiba","","","JP-12",NA,2020-11-13,-7,1,0,-22,-11,7
"JP","Japan","Chiba","","","JP-12",NA,2020-11-14,-6,1,5,-22,-9,4
"JP","Japan","Chiba","","","JP-12",NA,2020-11-15,-6,5,23,-24,-7,3
"JP","Japan","Chiba","","","JP-12",NA,2020-11-16,-8,-2,0,-21,-10,5
"JP","Japan","Chiba","","","JP-12",NA,2020-11-17,-4,1,3,-22,-10,6
"JP","Japan","Chiba","","","JP-12",NA,2020-11-18,-7,0,9,-21,-10,6
"JP","Japan","Chiba","","","JP-12",NA,2020-11-19,-7,-1,-1,-22,-10,6
"JP","Japan","Chiba","","","JP-12",NA,2020-11-20,-9,1,-14,-23,-11,7
"JP","Japan","Chiba","","","JP-12",NA,2020-11-21,-10,0,2,-22,-7,4
"JP","Japan","Chiba","","","JP-12",NA,2020-11-22,-5,3,28,-21,-8,2
"JP","Japan","Chiba","","","JP-12",NA,2020-11-23,18,3,44,-47,-63,20
"JP","Japan","Chiba","","","JP-12",NA,2020-11-24,-7,0,-14,-22,-9,6
"JP","Japan","Chiba","","","JP-12",NA,2020-11-25,-9,-2,-29,-22,-9,6
"JP","Japan","Chiba","","","JP-12",NA,2020-11-26,-4,2,-4,-20,-10,6
"JP","Japan","Chiba","","","JP-12",NA,2020-11-27,-9,-1,-15,-24,-10,7
"JP","Japan","Chiba","","","JP-12",NA,2020-11-28,-8,1,-5,-24,-6,5
"JP","Japan","Chiba","","","JP-12",NA,2020-11-29,-9,3,-2,-30,-7,4
"JP","Japan","Ehime","","","JP-38",NA,2020-02-15,-4,3,-3,-1,2,1
"JP","Japan","Ehime","","","JP-38",NA,2020-02-16,-7,-3,-37,-13,-1,3
"JP","Japan","Ehime","","","JP-38",NA,2020-02-17,-3,0,-18,-4,1,2
"JP","Japan","Ehime","","","JP-38",NA,2020-02-18,-2,0,4,0,0,1
"JP","Japan","Ehime","","","JP-38",NA,2020-02-19,1,0,6,1,0,0
"JP","Japan","Ehime","","","JP-38",NA,2020-02-20,1,3,7,5,1,0
"JP","Japan","Ehime","","","JP-38",NA,2020-02-21,0,0,8,5,1,1
"JP","Japan","Ehime","","","JP-38",NA,2020-02-22,-2,1,-23,0,-2,2
"JP","Japan","Ehime","","","JP-38",NA,2020-02-23,5,5,48,24,1,-1
"JP","Japan","Ehime","","","JP-38",NA,2020-02-24,26,5,84,18,-49,11
"JP","Japan","Ehime","","","JP-38",NA,2020-02-25,2,5,12,4,2,0
"JP","Japan","Ehime","","","JP-38",NA,2020-02-26,2,3,2,2,1,0
"JP","Japan","Ehime","","","JP-38",NA,2020-02-27,2,5,4,-1,1,1
"JP","Japan","Ehime","","","JP-38",NA,2020-02-28,0,9,-5,-7,2,1
"JP","Japan","Ehime","","","JP-38",NA,2020-02-29,-9,8,-48,-24,5,4
"JP","Japan","Ehime","","","JP-38",NA,2020-03-01,-6,8,-17,-19,7,3
"JP","Japan","Ehime","","","JP-38",NA,2020-03-02,-2,9,-1,-15,1,2
"JP","Japan","Ehime","","","JP-38",NA,2020-03-03,-3,6,16,-11,0,2
"JP","Japan","Ehime","","","JP-38",NA,2020-03-04,-10,-1,-28,-19,-3,4
"JP","Japan","Ehime","","","JP-38",NA,2020-03-05,-7,4,-2,-16,-2,3
"JP","Japan","Ehime","","","JP-38",NA,2020-03-06,-9,0,10,-16,-2,4
"JP","Japan","Ehime","","","JP-38",NA,2020-03-07,-14,1,-22,-28,-2,6
"JP","Japan","Ehime","","","JP-38",NA,2020-03-08,-11,1,-7,-25,-4,5
"JP","Japan","Ehime","","","JP-38",NA,2020-03-09,-6,1,16,-14,-1,3
"JP","Japan","Ehime","","","JP-38",NA,2020-03-10,-3,2,-11,-16,-2,4
"JP","Japan","Ehime","","","JP-38",NA,2020-03-11,-1,2,6,-12,-3,3
"JP","Japan","Ehime","","","JP-38",NA,2020-03-12,-2,3,20,-9,-2,2
"JP","Japan","Ehime","","","JP-38",NA,2020-03-13,-4,0,10,-14,-2,3
"JP","Japan","Ehime","","","JP-38",NA,2020-03-14,-7,3,-21,-22,-7,6
"JP","Japan","Ehime","","","JP-38",NA,2020-03-15,-7,2,8,-16,-3,4
"JP","Japan","Ehime","","","JP-38",NA,2020-03-16,-1,1,9,-14,-1,3
"JP","Japan","Ehime","","","JP-38",NA,2020-03-17,0,1,33,-8,-3,3
"JP","Japan","Ehime","","","JP-38",NA,2020-03-18,1,0,20,-8,-2,2
"JP","Japan","Ehime","","","JP-38",NA,2020-03-19,7,4,19,-2,-2,1
"JP","Japan","Ehime","","","JP-38",NA,2020-03-20,18,6,69,-1,-48,13
"JP","Japan","Ehime","","","JP-38",NA,2020-03-21,-5,5,35,0,-6,3
"JP","Japan","Ehime","","","JP-38",NA,2020-03-22,-5,2,27,-6,-2,3
"JP","Japan","Ehime","","","JP-38",NA,2020-03-23,3,2,32,-6,-1,2
"JP","Japan","Ehime","","","JP-38",NA,2020-03-24,5,2,40,-7,-3,2
"JP","Japan","Ehime","","","JP-38",NA,2020-03-25,7,3,29,-5,-2,1
"JP","Japan","Ehime","","","JP-38",NA,2020-03-26,2,5,10,-7,-2,2
"JP","Japan","Ehime","","","JP-38",NA,2020-03-27,-5,-2,-31,-16,-4,5
"JP","Japan","Ehime","","","JP-38",NA,2020-03-28,-11,0,-38,-24,-4,6
"JP","Japan","Ehime","","","JP-38",NA,2020-03-29,-5,5,29,-12,0,3
"JP","Japan","Ehime","","","JP-38",NA,2020-03-30,0,2,2,-13,-3,3
"JP","Japan","Ehime","","","JP-38",NA,2020-03-31,0,4,21,-11,-3,3
"JP","Japan","Ehime","","","JP-38",NA,2020-04-01,-11,-5,-30,-23,-7,5
"JP","Japan","Ehime","","","JP-38",NA,2020-04-02,-5,5,40,-13,-6,3
"JP","Japan","Ehime","","","JP-38",NA,2020-04-03,-12,2,35,-18,-7,5
"JP","Japan","Ehime","","","JP-38",NA,2020-04-04,-16,7,41,-21,-6,6
"JP","Japan","Ehime","","","JP-38",NA,2020-04-05,-18,4,58,-24,-6,6
"JP","Japan","Ehime","","","JP-38",NA,2020-04-06,-9,3,45,-18,-5,4
"JP","Japan","Ehime","","","JP-38",NA,2020-04-07,-10,3,50,-20,-7,4
"JP","Japan","Ehime","","","JP-38",NA,2020-04-08,-11,1,28,-20,-9,5
"JP","Japan","Ehime","","","JP-38",NA,2020-04-09,-14,1,29,-22,-8,5
"JP","Japan","Ehime","","","JP-38",NA,2020-04-10,-16,2,23,-26,-7,5
"JP","Japan","Ehime","","","JP-38",NA,2020-04-11,-21,5,15,-35,-13,8
"JP","Japan","Ehime","","","JP-38",NA,2020-04-12,-36,-12,-63,-59,-15,11
"JP","Japan","Ehime","","","JP-38",NA,2020-04-13,-25,-8,-36,-35,-8,8
"JP","Japan","Ehime","","","JP-38",NA,2020-04-14,-16,1,30,-25,-7,5
"JP","Japan","Ehime","","","JP-38",NA,2020-04-15,-15,4,12,-26,-8,5
"JP","Japan","Ehime","","","JP-38",NA,2020-04-16,-17,3,14,-28,-8,6
"JP","Japan","Ehime","","","JP-38",NA,2020-04-17,-22,0,-10,-36,-9,8
"JP","Japan","Ehime","","","JP-38",NA,2020-04-18,-32,-2,-25,-47,-14,11
"JP","Japan","Ehime","","","JP-38",NA,2020-04-19,-34,-3,-2,-48,-15,10
"JP","Japan","Ehime","","","JP-38",NA,2020-04-20,-23,-3,0,-36,-9,8
"JP","Japan","Ehime","","","JP-38",NA,2020-04-21,-25,-3,17,-35,-12,8
"JP","Japan","Ehime","","","JP-38",NA,2020-04-22,-26,-5,0,-38,-13,8
"JP","Japan","Ehime","","","JP-38",NA,2020-04-23,-30,-5,-6,-39,-13,9
"JP","Japan","Ehime","","","JP-38",NA,2020-04-24,-29,-2,-4,-41,-13,10
"JP","Japan","Ehime","","","JP-38",NA,2020-04-25,-34,-1,-5,-45,-17,11
"JP","Japan","Ehime","","","JP-38",NA,2020-04-26,-38,-7,-9,-52,-18,11
"JP","Japan","Ehime","","","JP-38",NA,2020-04-27,-22,-1,16,-37,-13,9
"JP","Japan","Ehime","","","JP-38",NA,2020-04-28,-20,1,27,-35,-14,7
"JP","Japan","Ehime","","","JP-38",NA,2020-04-29,-18,-4,28,-47,-56,16
"JP","Japan","Ehime","","","JP-38",NA,2020-04-30,-22,4,10,-37,-18,10
"JP","Japan","Ehime","","","JP-38",NA,2020-05-01,-25,0,10,-43,-22,13
"JP","Japan","Ehime","","","JP-38",NA,2020-05-02,-35,-1,-5,-48,-22,12
"JP","Japan","Ehime","","","JP-38",NA,2020-05-03,-39,-10,-46,-62,-25,13
"JP","Japan","Ehime","","","JP-38",NA,2020-05-04,-11,0,51,-46,-66,23
"JP","Japan","Ehime","","","JP-38",NA,2020-05-05,-11,1,56,-44,-67,23
"JP","Japan","Ehime","","","JP-38",NA,2020-05-06,-20,-4,18,-50,-63,23
"JP","Japan","Ehime","","","JP-38",NA,2020-05-07,-25,-2,2,-38,-12,8
"JP","Japan","Ehime","","","JP-38",NA,2020-05-08,-27,-3,6,-40,-13,9
"JP","Japan","Ehime","","","JP-38",NA,2020-05-09,-32,-4,-32,-52,-12,11
"JP","Japan","Ehime","","","JP-38",NA,2020-05-10,-29,-4,-36,-56,-18,11
"JP","Japan","Ehime","","","JP-38",NA,2020-05-11,-20,-1,14,-31,-7,6
"JP","Japan","Ehime","","","JP-38",NA,2020-05-12,-20,-1,22,-29,-9,7
"JP","Japan","Ehime","","","JP-38",NA,2020-05-13,-18,-2,6,-31,-10,6
"JP","Japan","Ehime","","","JP-38",NA,2020-05-14,-21,-2,8,-32,-9,6
"JP","Japan","Ehime","","","JP-38",NA,2020-05-15,-25,-4,-10,-38,-9,9
"JP","Japan","Ehime","","","JP-38",NA,2020-05-16,-31,-6,-52,-55,-15,12
"JP","Japan","Ehime","","","JP-38",NA,2020-05-17,-25,-1,4,-42,-13,9
"JP","Japan","Ehime","","","JP-38",NA,2020-05-18,-26,-9,-22,-37,-8,9
"JP","Japan","Ehime","","","JP-38",NA,2020-05-19,-17,1,20,-31,-8,7
"JP","Japan","Ehime","","","JP-38",NA,2020-05-20,-14,1,7,-31,-9,6
"JP","Japan","Ehime","","","JP-38",NA,2020-05-21,-17,0,12,-29,-8,7
"JP","Japan","Ehime","","","JP-38",NA,2020-05-22,-19,-1,9,-33,-8,7
"JP","Japan","Ehime","","","JP-38",NA,2020-05-23,-20,1,4,-36,-13,8
"JP","Japan","Ehime","","","JP-38",NA,2020-05-24,-19,1,15,-35,-11,7
"JP","Japan","Ehime","","","JP-38",NA,2020-05-25,-15,3,11,-28,-6,5
"JP","Japan","Ehime","","","JP-38",NA,2020-05-26,-13,-1,-1,-28,-7,6
"JP","Japan","Ehime","","","JP-38",NA,2020-05-27,-11,0,7,-27,-7,5
"JP","Japan","Ehime","","","JP-38",NA,2020-05-28,-14,0,7,-27,-7,5
"JP","Japan","Ehime","","","JP-38",NA,2020-05-29,-14,0,7,-29,-6,6
"JP","Japan","Ehime","","","JP-38",NA,2020-05-30,-13,3,1,-33,-7,6
"JP","Japan","Ehime","","","JP-38",NA,2020-05-31,-14,0,-28,-42,-10,7
"JP","Japan","Ehime","","","JP-38",NA,2020-06-01,-12,0,4,-26,-3,4
"JP","Japan","Ehime","","","JP-38",NA,2020-06-02,-10,0,16,-25,-5,4
