,GID_0,NAME_0,GID_1,NL_NAME_0,NAME_1,NL_NAME_1,NL_Name_1_short,GID_2,NAME_2,VARNAME_2,NL_NAME_2,NL_NAME_2_short,TYPE_2,ENGTYPE_2,HASC_2,GID_3,NAME_3,VARNAME_3,NL_NAME_3,NL_NAME_3_short,TYPE_3,NL_NAME_4,ENGTYPE_3,CC_3,HASC_3,manual_addition,flags
191015,CHN,China,CHN.8_1,,Guizhou,貴州|贵州,贵州省,CHN.8.5_1,Qiandongnan Miao and Dong,,黔东南苗族侗族自治州,黔东南州,,,,CHN.8.5.9_1,Liping,Lípíng,黎平县,,Xiàn,,County,NA,NA,manual_addition,
190852,CHN,China,CHN.8_1,,Guizhou,貴州|贵州,贵州省,CHN.8.5_1,Qiandongnan Miao and Dong,,黔东南苗族侗族自治州,黔东南州,,,,CHN.8.5.10_1,Majiang,Májiāng,麻江县,,Xiàn,,County,NA,NA,manual_addition,
191067,CHN,China,CHN.8_1,,Guizhou,貴州|贵州,贵州省,CHN.8.5_1,Qiandongnan Miao and Dong,,黔东南苗族侗族自治州,黔东南州,,,,CHN.8.5.11_1,Rongjiang,Róngjiāng,榕江县,,Xiàn,,County,NA,NA,manual_addition,
189807,CHN,China,CHN.8_1,,Guizhou,貴州|贵州,贵州省,CHN.8.5_1,Qiandongnan Miao and Dong,,黔东南苗族侗族自治州,黔东南州,,,,CHN.8.5.12_1,Sansui,Sānsuì,三穗县,,Xiàn,,County,NA,NA,manual_addition,
189352,CHN,China,CHN.8_1,,Guizhou,貴州|贵州,贵州省,CHN.8.5_1,Qiandongnan Miao and Dong,,黔东南苗族侗族自治州,黔东南州,,,,CHN.8.5.13_1,Shibing,Shībǐng,施秉县,,Xiàn,,County,NA,NA,manual_addition,
190346,CHN,China,CHN.8_1,,Guizhou,貴州|贵州,贵州省,CHN.8.5_1,Qiandongnan Miao and Dong,,黔东南苗族侗族自治州,黔东南州,,,,CHN.8.5.14_1,Taijiang,Táijiāng,台江县,,Xiàn,,County,NA,NA,manual_addition,
189625,CHN,China,CHN.8_1,,Guizhou,貴州|贵州,贵州省,CHN.8.5_1,Qiandongnan Miao and Dong,,黔东南苗族侗族自治州,黔东南州,,,,CHN.8.5.15_1,Tianzhu,Tiānzhù,天柱县,,Xiàn,,County,NA,NA,manual_addition,
189290,CHN,China,CHN.8_1,,Guizhou,貴州|贵州,贵州省,CHN.8.5_1,Qiandongnan Miao and Dong,,黔东南苗族侗族自治州,黔东南州,,,,CHN.8.5.16_1,Zhenyuan,Zhènyuǎn,镇远县,,Xiàn,,County,NA,NA,manual_addition,
185861,CHN,China,CHN.13_1,,Hubei,湖北,湖北省,CHN.13.7_1,Qianjiang,,潜江市,潜江,,,,CHN.13.7.1_1,Qianjiang,Qiánjiāng,潜江市,,Xiànjíshì,,County City,NA,NA,autofill,
191170,CHN,China,CHN.8_1,,Guizhou,貴州|贵州,贵州省,CHN.8.6_1,Qiannan Buyei and Miao,,黔南布依族苗族自治州,黔南州,,,,CHN.8.6.1_1,Changshun,Chángshùn,长顺县,,Xiàn,,County,NA,NA,manual_addition,
191384,CHN,China,CHN.8_1,,Guizhou,貴州|贵州,贵州省,CHN.8.6_1,Qiannan Buyei and Miao,,黔南布依族苗族自治州,黔南州,,,,CHN.8.6.2_1,Dushan,Dúshān,独山县,,Xiàn,,County,NA,NA,manual_addition,
191097,CHN,China,CHN.8_1,,Guizhou,貴州|贵州,贵州省,CHN.8.6_1,Qiannan Buyei and Miao,,黔南布依族苗族自治州,黔南州,,,,CHN.8.6.3_1,Duyun,Dūyún,都匀市,,Xiànjíshì,,County City,NA,NA,manual_addition,
189913,CHN,China,CHN.8_1,,Guizhou,貴州|贵州,贵州省,CHN.8.6_1,Qiannan Buyei and Miao,,黔南布依族苗族自治州,黔南州,,,,CHN.8.6.4_1,Fuquan,Fúquán,福泉市,,Xiànjíshì,,County City,NA,NA,manual_addition,
190555,CHN,China,CHN.8_1,,Guizhou,貴州|贵州,贵州省,CHN.8.6_1,Qiannan Buyei and Miao,,黔南布依族苗族自治州,黔南州,,,,CHN.8.6.5_1,Guiding,Guìdìng,贵定县,,Xiàn,,County,NA,NA,manual_addition,
191162,CHN,China,CHN.8_1,,Guizhou,貴州|贵州,贵州省,CHN.8.6_1,Qiannan Buyei and Miao,,黔南布依族苗族自治州,黔南州,,,,CHN.8.6.6_1,Huaxi,Huāxī,花溪区,,Shìxiáqū,,District,NA,NA,manual_addition,
191715,CHN,China,CHN.8_1,,Guizhou,貴州|贵州,贵州省,CHN.8.6_1,Qiannan Buyei and Miao,,黔南布依族苗族自治州,黔南州,,,,CHN.8.6.7_1,Libo,Lìbō,荔波县,,Xiàn,,County,NA,NA,manual_addition,
190425,CHN,China,CHN.8_1,,Guizhou,貴州|贵州,贵州省,CHN.8.6_1,Qiannan Buyei and Miao,,黔南布依族苗族自治州,黔南州,,,,CHN.8.6.8_1,Longli,Lónglǐ,龙里县,,Xiàn,,County,NA,NA,manual_addition,
191629,CHN,China,CHN.8_1,,Guizhou,貴州|贵州,贵州省,CHN.8.6_1,Qiannan Buyei and Miao,,黔南布依族苗族自治州,黔南州,,,,CHN.8.6.9_1,Luodian,Luódiàn,罗甸县,,Xiàn,,County,NA,NA,manual_addition,
191295,CHN,China,CHN.8_1,,Guizhou,貴州|贵州,贵州省,CHN.8.6_1,Qiannan Buyei and Miao,,黔南布依族苗族自治州,黔南州,,,,CHN.8.6.10_1,Pingtang,Píngtáng,平塘县,,Xiàn,,County,NA,NA,manual_addition,
191239,CHN,China,CHN.8_1,,Guizhou,貴州|贵州,贵州省,CHN.8.6_1,Qiannan Buyei and Miao,,黔南布依族苗族自治州,黔南州,,,,CHN.8.6.11_1,Sandu Shui,Sāndū Shuǐzú,三都水族自治县,,Zìzhìxiàn,,Autonomous County,NA,NA,manual_addition,
189045,CHN,China,CHN.8_1,,Guizhou,貴州|贵州,贵州省,CHN.8.6_1,Qiannan Buyei and Miao,,黔南布依族苗族自治州,黔南州,,,,CHN.8.6.12_1,Weng'an,Wèng'ān,瓮安县,,Xiàn,,County,NA,NA,manual_addition,
191910,CHN,China,CHN.8_1,,Guizhou,貴州|贵州,贵州省,CHN.8.7_1,Qianxinan Buyei and Miao,,黔西南布依族苗族自治州,黔西南州,,,,CHN.8.7.1_1,Anlong,Ānlóng,安龙县,,Xiàn,,County,NA,NA,manual_addition,
191967,CHN,China,CHN.8_1,,Guizhou,貴州|贵州,贵州省,CHN.8.7_1,Qianxinan Buyei and Miao,,黔西南布依族苗族自治州,黔西南州,,,,CHN.8.7.2_1,Ceheng,Cèhēng,册亨县,,Xiàn,,County,NA,NA,manual_addition,
191250,CHN,China,CHN.8_1,,Guizhou,貴州|贵州,贵州省,CHN.8.7_1,Qianxinan Buyei and Miao,,黔西南布依族苗族自治州,黔西南州,,,,CHN.8.7.3_1,Pu'an,Pǔ'ān,普安县,,Xiàn,,County,NA,NA,manual_addition,
191243,CHN,China,CHN.8_1,,Guizhou,貴州|贵州,贵州省,CHN.8.7_1,Qianxinan Buyei and Miao,,黔西南布依族苗族自治州,黔西南州,,,,CHN.8.7.4_1,Qinglong,Qínglóng,晴隆县,,Xiàn,,County,NA,NA,manual_addition,
191733,CHN,China,CHN.8_1,,Guizhou,貴州|贵州,贵州省,CHN.8.7_1,Qianxinan Buyei and Miao,,黔西南布依族苗族自治州,黔西南州,,,,CHN.8.7.5_1,Wangmo,Wàngmó,望谟县,,Xiàn,,County,NA,NA,manual_addition,
191590,CHN,China,CHN.8_1,,Guizhou,貴州|贵州,贵州省,CHN.8.7_1,Qianxinan Buyei and Miao,,黔西南布依族苗族自治州,黔西南州,,,,CHN.8.7.6_1,Xingren,Xīngrén,兴仁县,,Xiàn,,County,NA,NA,manual_addition,
191915,CHN,China,CHN.8_1,,Guizhou,貴州|贵州,贵州省,CHN.8.7_1,Qianxinan Buyei and Miao,,黔西南布依族苗族自治州,黔西南州,,,,CHN.8.7.7_1,Xingyi,Xīngyì,兴义市,,Xiànjíshì,,County City,NA,NA,manual_addition,
191666,CHN,China,CHN.8_1,,Guizhou,貴州|贵州,贵州省,CHN.8.7_1,Qianxinan Buyei and Miao,,黔西南布依族苗族自治州,黔西南州,,,,CHN.8.7.8_1,Zhenfeng,Zhēnfēng,贞丰县,,Xiàn,,County,NA,NA,manual_addition,
183680,CHN,China,CHN.23_1,,Shandong,山東|山东,山东省,CHN.23.10_1,Qingdao,,青岛市,青岛,,,,CHN.23.10.1_1,Huangdao,Huángdǎo,黄岛区,,Xiànjíshì,,District,NA,NA,autofill,
183695,CHN,China,CHN.23_1,,Shandong,山東|山东,山东省,CHN.23.10_1,Qingdao,,青岛市,青岛,,,,CHN.23.10.2_1,Jiaonan,Jiāonán,胶南市,,Xiànjíshì,,County City,NA,NA,autofill,
183379,CHN,China,CHN.23_1,,Shandong,山東|山东,山东省,CHN.23.10_1,Qingdao,,青岛市,青岛,,,,CHN.23.10.3_1,Jiaoxian,NA,NA,,Xiàn,,County,NA,NA,autofill,
183323,CHN,China,CHN.23_1,,Shandong,山東|山东,山东省,CHN.23.10_1,Qingdao,,青岛市,青岛,,,,CHN.23.10.4_1,Jimo,Jìmò,即墨市,,Xiànjíshì,,County City,NA,NA,autofill,
183138,CHN,China,CHN.23_1,,Shandong,山東|山东,山东省,CHN.23.10_1,Qingdao,,青岛市,青岛,,,,CHN.23.10.5_1,Laixi,Láixī,莱西市,,Xiànjíshì,,County City,NA,NA,autofill,
183514,CHN,China,CHN.23_1,,Shandong,山東|山东,山东省,CHN.23.10_1,Qingdao,,青岛市,青岛,,,,CHN.23.10.6_1,Laoshan,Láoshān,崂山区,,Shìxiáqū,,District,NA,NA,autofill,
183167,CHN,China,CHN.23_1,,Shandong,山東|山东,山东省,CHN.23.10_1,Qingdao,,青岛市,青岛,,,,CHN.23.10.7_1,Pingdu,Píngdù,平度市,,Xiànjíshì,,County City,NA,NA,autofill,
183410,CHN,China,CHN.5_1,,Gansu,甘肅|甘肃,甘肃省,CHN.5.11_1,Qingyang,,庆阳市,庆阳,,,,CHN.5.11.1_1,Hezheng,Hézhèng,和政县,,Xiàn,,County,NA,NA,autofill,
183239,CHN,China,CHN.5_1,,Gansu,甘肅|甘肃,甘肃省,CHN.5.11_1,Qingyang,,庆阳市,庆阳,,,,CHN.5.11.2_1,Huachi,Huáchí,华池县,,Xiàn,,County,NA,NA,autofill,
183133,CHN,China,CHN.5_1,,Gansu,甘肅|甘肃,甘肃省,CHN.5.11_1,Qingyang,,庆阳市,庆阳,,,,CHN.5.11.3_1,Huan,Huán,环县,,Xiàn,,County,NA,NA,autofill,
183721,CHN,China,CHN.5_1,,Gansu,甘肅|甘肃,甘肃省,CHN.5.11_1,Qingyang,,庆阳市,庆阳,,,,CHN.5.11.4_1,Ning,Níng,宁县,,Xiàn,,County,NA,NA,autofill,
183485,CHN,China,CHN.5_1,,Gansu,甘肅|甘肃,甘肃省,CHN.5.11_1,Qingyang,,庆阳市,庆阳,,,,CHN.5.11.5_1,Qingyang,NA,NA,,Xiàn,,County,NA,NA,autofill,
183730,CHN,China,CHN.5_1,,Gansu,甘肅|甘肃,甘肃省,CHN.5.11_1,Qingyang,,庆阳市,庆阳,,,,CHN.5.11.6_1,Xifeng,Xīfēng,西峰区,,Shìxiáqū,,District,NA,NA,autofill,
183920,CHN,China,CHN.5_1,,Gansu,甘肅|甘肃,甘肃省,CHN.5.11_1,Qingyang,,庆阳市,庆阳,,,,CHN.5.11.7_1,Zhengning,Zhèngníng,正宁县,,Xiàn,,County,NA,NA,autofill,
183501,CHN,China,CHN.5_1,,Gansu,甘肅|甘肃,甘肃省,CHN.5.11_1,Qingyang,,庆阳市,庆阳,,,,CHN.5.11.8_1,Zhenyuan,Zhènyuán,镇原县,,Xiàn,,County,NA,NA,autofill,
193943,CHN,China,CHN.6_1,,Guangdong,廣東|广东,广东省,CHN.6.11_1,Qingyuan,,清远市,清远,,,,CHN.6.11.1_1,Fogang,Fógāng,佛冈县,,Xiàn,,County,NA,NA,autofill,
192489,CHN,China,CHN.6_1,,Guangdong,廣東|广东,广东省,CHN.6.11_1,Qingyuan,,清远市,清远,,,,CHN.6.11.2_1,Liannan Yao,Liánnán Yáozú Zìzhìxiàn|Yáozú,连南瑶族自治县,,Zìzhìxiàn,,Autonomous County,NA,NA,autofill,
192699,CHN,China,CHN.6_1,,Guangdong,廣東|广东,广东省,CHN.6.11_1,Qingyuan,,清远市,清远,,,,CHN.6.11.3_1,Lianshan Zhuang and Yao,Liánshā,连山壮族|瑶族自治县,,Zìzhìxiàn,,Autonomous County,NA,NA,autofill,
192038,CHN,China,CHN.6_1,,Guangdong,廣東|广东,广东省,CHN.6.11_1,Qingyuan,,清远市,清远,,,,CHN.6.11.4_1,Lianzhou,Liánzhōu,连州市,,Xiànjíshì,,County City,NA,NA,autofill,
194492,CHN,China,CHN.6_1,,Guangdong,廣東|广东,广东省,CHN.6.11_1,Qingyuan,,清远市,清远,,,,CHN.6.11.5_1,Qingcheng,Qīngchéng,清城区,,Shìxiáqū,,District,NA,NA,autofill,
193653,CHN,China,CHN.6_1,,Guangdong,廣東|广东,广东省,CHN.6.11_1,Qingyuan,,清远市,清远,,,,CHN.6.11.6_1,Qingxin,Qīngxīn,清新县,,Xiàn,,County,NA,NA,autofill,
192497,CHN,China,CHN.6_1,,Guangdong,廣東|广东,广东省,CHN.6.11_1,Qingyuan,,清远市,清远,,,,CHN.6.11.7_1,Yangshan,Yángshān,阳山县,,Xiàn,,County,NA,NA,autofill,
193227,CHN,China,CHN.6_1,,Guangdong,廣東|广东,广东省,CHN.6.11_1,Qingyuan,,清远市,清远,,,,CHN.6.11.8_1,Yingde,Yīngdé,英德市,,Xiànjíshì,,County City,NA,NA,autofill,
182147,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.7_1,Qinhuangdao,,秦皇岛市,秦皇岛,,,,CHN.10.7.1_1,Changli,Chānglí,昌黎县,,Xiàn,,County,NA,NA,manual_addition,
181981,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.7_1,Qinhuangdao,,秦皇岛市,秦皇岛,,,,CHN.10.7.2_1,Funing,Fǔníng,抚宁县,,Xiàn,,County,NA,NA,manual_addition,
182048,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.7_1,Qinhuangdao,,秦皇岛市,秦皇岛,,,,CHN.10.7.3_1,Lulong,Lúlóng,卢龙县,,Xiàn,,County,NA,NA,manual_addition,
181908,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.7_1,Qinhuangdao,,秦皇岛市,秦皇岛,,,,CHN.10.7.4_1,Qinglong,NA,NA,,Xiàn,,County,NA,NA,manual_addition,
182058,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.7_1,Qinhuangdao,,秦皇岛市,秦皇岛,,,,CHN.10.7.5_1,Qinhuangdao,NA,NA,,Xiànjíshì,,County City,NA,NA,manual_addition,
196945,CHN,China,CHN.7_1,,Guangxi,廣西壯族自治區|广西壮族自治区,广西壮族自治区,CHN.7.12_1,Qinzhou,,钦州市,钦州,,,,CHN.7.12.1_1,Lingshan,Língshān,灵山县,,Xiàn,,County,NA,NA,autofill,
196851,CHN,China,CHN.7_1,,Guangxi,廣西壯族自治區|广西壮族自治区,广西壮族自治区,CHN.7.12_1,Qinzhou,,钦州市,钦州,,,,CHN.7.12.2_1,Pubei,Pǔběi,浦北县,,Xiàn,,County,NA,NA,autofill,
197411,CHN,China,CHN.7_1,,Guangxi,廣西壯族自治區|广西壮族自治区,广西壮族自治区,CHN.7.12_1,Qinzhou,,钦州市,钦州,,,,CHN.7.12.3_1,Qinzhou,NA,NA,,Zizhiqu,,County,NA,NA,autofill,
180979,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.9_1,Qiqihar,,齐齐哈尔市,齐齐哈尔,,,,CHN.11.9.1_1,Baiquan,Bàiquán,拜泉县,,Xiàn,,County,NA,NA,manual_addition,
180964,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.9_1,Qiqihar,,齐齐哈尔市,齐齐哈尔,,,,CHN.11.9.2_1,Fuyu,Fùyù,富裕县,,Xiàn,,County,NA,NA,manual_addition,
180919,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.9_1,Qiqihar,,齐齐哈尔市,齐齐哈尔,,,,CHN.11.9.3_1,Gannan,Gānnán,甘南县,,Xiàn,,County,NA,NA,manual_addition,
180940,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.9_1,Qiqihar,,齐齐哈尔市,齐齐哈尔,,,,CHN.11.9.4_1,Kedong,Kèdōng,克东县,,Xiàn,,County,NA,NA,manual_addition,
180915,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.9_1,Qiqihar,,齐齐哈尔市,齐齐哈尔,,,,CHN.11.9.5_1,Keshan,Kèshān,克山县,,Xiàn,,County,NA,NA,manual_addition,
180996,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.9_1,Qiqihar,,齐齐哈尔市,齐齐哈尔,,,,CHN.11.9.6_1,Longjiang,NA,NA,,Xiàn,,County,NA,NA,manual_addition,
180883,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.9_1,Qiqihar,,齐齐哈尔市,齐齐哈尔,,,,CHN.11.9.7_1,Nehe,Nēhé,讷河市,,Xiànjíshì,,County City,NA,NA,manual_addition,
180994,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.9_1,Qiqihar,,齐齐哈尔市,齐齐哈尔,,,,CHN.11.9.8_1,Nianzishan,Niǎnzishān,碾子山区,,Shìxiáqū,,District,NA,NA,manual_addition,
180980,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.9_1,Qiqihar,,齐齐哈尔市,齐齐哈尔,,,,CHN.11.9.9_1,Qiqihar,NA,NA,,Xiànjíshì,,County City,NA,NA,manual_addition,
181051,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.9_1,Qiqihar,,齐齐哈尔市,齐齐哈尔,,,,CHN.11.9.10_1,Tailai,Tàilái,泰来县,,Xiàn,,County,NA,NA,manual_addition,
180957,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.9_1,Qiqihar,,齐齐哈尔市,齐齐哈尔,,,,CHN.11.9.11_1,Yi'an,Yī'ān,依安县,,Xiàn,,County,NA,NA,manual_addition,
181129,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.10_1,Qitaihe,,七台河市,七台河,,,,CHN.11.10.1_1,Boli,Bólì,勃利县,,Xiàn,,County,NA,NA,manual_addition,
181175,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.10_1,Qitaihe,,七台河市,七台河,,,,CHN.11.10.2_1,Qitaihe,NA,NA,,Xiànjíshì,,County City,NA,NA,manual_addition,
191888,CHN,China,CHN.4_1,,Fujian,福建,福建省,CHN.4.6_1,Quanzhou,,泉州市,泉州,,,,CHN.4.6.1_1,Anxi,Ānxī,安溪县,,Xiàn,,County,NA,NA,autofill,
191454,CHN,China,CHN.4_1,,Fujian,福建,福建省,CHN.4.6_1,Quanzhou,,泉州市,泉州,,,,CHN.4.6.2_1,Dehua,Déhuà,德化县,,Xiàn,,County,NA,NA,autofill,
192472,CHN,China,CHN.4_1,,Fujian,福建,福建省,CHN.4.6_1,Quanzhou,,泉州市,泉州,,,,CHN.4.6.3_1,Hui'an,Huì'ān,惠安县,,Xiàn,,County,NA,NA,autofill,
192673,CHN,China,CHN.4_1,,Fujian,福建,福建省,CHN.4.6_1,Quanzhou,,泉州市,泉州,,,,CHN.4.6.4_1,Jinjiang,Jìnjiāng,晋江市,,Xiànjíshì,,County City,NA,NA,autofill,
191965,CHN,China,CHN.4_1,,Fujian,福建,福建省,CHN.4.6_1,Quanzhou,,泉州市,泉州,,,,CHN.4.6.5_1,Nan'an,Nán'ān,南安市,,Xiànjíshì,,County City,NA,NA,autofill,
191953,CHN,China,CHN.4_1,,Fujian,福建,福建省,CHN.4.6_1,Quanzhou,,泉州市,泉州,,,,CHN.4.6.6_1,Sanyuan,Sānyuán,三元区,,Shìxiáqū,,District,NA,NA,autofill,
192751,CHN,China,CHN.4_1,,Fujian,福建,福建省,CHN.4.6_1,Quanzhou,,泉州市,泉州,,,,CHN.4.6.7_1,Shishi,Shíshī,石狮市,,Xiànjíshì,,County City,NA,NA,autofill,
191788,CHN,China,CHN.4_1,,Fujian,福建,福建省,CHN.4.6_1,Quanzhou,,泉州市,泉州,,,,CHN.4.6.8_1,Yongchun,Yǒngchūn,永春县,,Xiàn,,County,NA,NA,autofill,
191409,CHN,China,CHN.30_1,,Yunnan,雲南|云南,云南省,CHN.30.12_1,Qujing,,曲靖市,曲靖,,,,CHN.30.12.1_1,Fuyuan,Fùyuán,富源县,,Xiàn,,County,NA,NA,autofill,
189868,CHN,China,CHN.30_1,,Yunnan,雲南|云南,云南省,CHN.30.12_1,Qujing,,曲靖市,曲靖,,,,CHN.30.12.2_1,Huize,Huìzé,会泽县,,Xiàn,,County,NA,NA,autofill,
191938,CHN,China,CHN.30_1,,Yunnan,雲南|云南,云南省,CHN.30.12_1,Qujing,,曲靖市,曲靖,,,,CHN.30.12.3_1,Luliang,Lùliáng,陆良县,,Xiàn,,County,NA,NA,autofill,
191890,CHN,China,CHN.30_1,,Yunnan,雲南|云南,云南省,CHN.30.12_1,Qujing,,曲靖市,曲靖,,,,CHN.30.12.4_1,Luoping,Luópíng,罗平县,,Xiàn,,County,NA,NA,autofill,
191741,CHN,China,CHN.30_1,,Yunnan,雲南|云南,云南省,CHN.30.12_1,Qujing,,曲靖市,曲靖,,,,CHN.30.12.5_1,Malong,Mǎlóng,马龙县,,Xiàn,,County,NA,NA,autofill,
192362,CHN,China,CHN.30_1,,Yunnan,雲南|云南,云南省,CHN.30.12_1,Qujing,,曲靖市,曲靖,,,,CHN.30.12.6_1,Shizong,Shīzōng,师宗县,,Xiàn,,County,NA,NA,autofill,
190645,CHN,China,CHN.30_1,,Yunnan,雲南|云南,云南省,CHN.30.12_1,Qujing,,曲靖市,曲靖,,,,CHN.30.12.7_1,Xuanwei,Xuānwēi,宣威市,,Xiànjíshì,,County City,NA,NA,autofill,
191313,CHN,China,CHN.30_1,,Yunnan,雲南|云南,云南省,CHN.30.12_1,Qujing,,曲靖市,曲靖,,,,CHN.30.12.8_1,Zhanyi,Zhānyì,沾益县,,Xiàn,,County,NA,NA,autofill,
186549,CHN,China,CHN.31_1,,Zhejiang,浙江,浙江省,CHN.31.7_1,Quzhou,,衢州市,衢州,,,,CHN.31.7.1_1,Changshan,Chángshān,常山县,,Xiàn,,County,NA,NA,autofill,
186782,CHN,China,CHN.31_1,,Zhejiang,浙江,浙江省,CHN.31.7_1,Quzhou,,衢州市,衢州,,,,CHN.31.7.2_1,Jiangshan,Jiāngshān,江山市,,Xiànjíshì,,County City,NA,NA,autofill,
186309,CHN,China,CHN.31_1,,Zhejiang,浙江,浙江省,CHN.31.7_1,Quzhou,,衢州市,衢州,,,,CHN.31.7.3_1,Kaihua,Kāihuà,开化县,,Xiàn,,County,NA,NA,autofill,
186492,CHN,China,CHN.31_1,,Zhejiang,浙江,浙江省,CHN.31.7_1,Quzhou,,衢州市,衢州,,,,CHN.31.7.4_1,Longyou,Lóngyóu,龙游县,,Xiàn,,County,NA,NA,autofill,
186687,CHN,China,CHN.31_1,,Zhejiang,浙江,浙江省,CHN.31.7_1,Quzhou,,衢州市,衢州,,,,CHN.31.7.5_1,Quzhou Shì,Qúzhōu,衢州市,,Xiànjíshì,,County City,NA,NA,autofill,
186445,CHN,China,CHN.31_1,,Zhejiang,浙江,浙江省,CHN.31.7_1,Quzhou,,衢州市,衢州,,,,CHN.31.7.6_1,Quzhou Xiàn,Qúzhōu,衢州县,,Xiàn,,County,NA,NA,autofill,
183623,CHN,China,CHN.23_1,,Shandong,山東|山东,山东省,CHN.23.11_1,Rizhao,,日照市,日照,,,,CHN.23.11.1_1,Juxian,NA,NA,,Xiàn,,County,NA,NA,autofill,
184201,CHN,China,CHN.23_1,,Shandong,山東|山东,山东省,CHN.23.11_1,Rizhao,,日照市,日照,,,,CHN.23.11.2_1,Rizhao,NA,NA,,Xiàn,,County,NA,NA,autofill,
183656,CHN,China,CHN.23_1,,Shandong,山東|山东,山东省,CHN.23.11_1,Rizhao,,日照市,日照,,,,CHN.23.11.3_1,Wulian,Wǔlián,五莲县,,Xiàn,,County,NA,NA,autofill,
184531,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.11_1,Sanmenxia,,三门峡市,三门,,,,CHN.12.11.1_1,Lingbao,NA,NA,,Xiàn,,County,NA,NA,autofill,
184716,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.11_1,Sanmenxia,,三门峡市,三门,,,,CHN.12.11.2_1,Lushi,Lúshì,卢氏县,,Xiàn,,County,NA,NA,autofill,
184296,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.11_1,Sanmenxia,,三门峡市,三门,,,,CHN.12.11.3_1,Mianchi,Miǎnchí,渑池县,,Xiàn,,County,NA,NA,autofill,
184463,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.11_1,Sanmenxia,,三门峡市,三门,,,,CHN.12.11.4_1,Sanmenxia,NA,三门峡,,Xiànjíshì,,County City,NA,NA,autofill,
184446,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.11_1,Sanmenxia,,三门峡市,三门,,,,CHN.12.11.5_1,Shan,Shǎn,陕县,,Xiàn,,County,NA,NA,autofill,
184474,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.11_1,Sanmenxia,,三门峡市,三门,,,,CHN.12.11.6_1,Yima,Yìmǎ,义马市,,Xiànjíshì,,County City,NA,NA,autofill,
191257,CHN,China,CHN.4_1,,Fujian,福建,福建省,CHN.4.7_1,Sanming,,三明市,三明,,,,CHN.4.7.1_1,Datian,Dàtián,大田县,,Xiàn,,County,NA,NA,autofill,
189827,CHN,China,CHN.4_1,,Fujian,福建,福建省,CHN.4.7_1,Sanming,,三明市,三明,,,,CHN.4.7.2_1,Jiangle,Jiānglè,将乐县,,Xiàn,,County,NA,NA,autofill,
189727,CHN,China,CHN.4_1,,Fujian,福建,福建省,CHN.4.7_1,Sanming,,三明市,三明,,,,CHN.4.7.3_1,Jianning,Jiànníng,建宁县,,Xiàn,,County,NA,NA,autofill,
190759,CHN,China,CHN.4_1,,Fujian,福建,福建省,CHN.4.7_1,Sanming,,三明市,三明,,,,CHN.4.7.4_1,Mingxi,Míngxī,明溪县,,Xiàn,,County,NA,NA,autofill,
190755,CHN,China,CHN.4_1,,Fujian,福建,福建省,CHN.4.7_1,Sanming,,三明市,三明,,,,CHN.4.7.5_1,Ninghua,Nínghuà,宁化县,,Xiàn,,County,NA,NA,autofill,
191122,CHN,China,CHN.4_1,,Fujian,福建,福建省,CHN.4.7_1,Sanming,,三明市,三明,,,,CHN.4.7.6_1,Qingliu,Qīngliú,清流县,,Xiàn,,County,NA,NA,autofill,
190724,CHN,China,CHN.4_1,,Fujian,福建,福建省,CHN.4.7_1,Sanming,,三明市,三明,,,,CHN.4.7.7_1,Sha,Shā,沙县,,Xiàn,,County,NA,NA,autofill,
